1	1	0	0	0	0	0	0	0	0
0.866556	-0.701418	0	0	0	0	0	0	0	0
1.54965	-0.148264	1.19119	1.05965	1.55945	-0.138501	2.09897	0.0522228	2.19595	0.109339
1.63848	0.0185395	2.18095	0.853892	1.81209	0.0474826	2.09897	0.0522228	2.19595	0.109339
3.88957	-0.121889	2.33351	-0.819838	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323
3.9552	0.0773114	2.4473	-0.485557	4.19528	0.218461	4.29136	0.215312	2.28434	0.226323
6.85608	0.406192	3.30636	0.908032	6.86352	0.416817	6.56942	0.496096	2.36382	0.348847
6.68885	0.426582	2.61358	0.859758	6.43926	0.472879	6.56942	0.496096	2.36382	0.348847
9.08117	0.602155	2.18158	-0.306111	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526
9.09391	0.671195	2.42009	-0.176469	8.89749	0.886982	8.92437	0.89924	2.43359	0.474526
11.5742	1.65234	2.55214	1.7602	11.5756	1.6669	11.3468	1.427	2.49328	0.600781
11.5247	1.61227	2.35622	1.66036	11.4447	1.42958	11.3468	1.427	2.49328	0.600781
13.5974	2.32379	1.78002	0.0761557	13.5921	2.31191	13.827	2.07905	2.5429	0.724947
13.6902	2.30015	2.32501	0.115128	13.6572	1.99915	13.827	2.07905	2.5429	0.724947
16.635	2.89668	3.52544	0.935172	16.6456	2.903	16.3554	2.85243	2.58284	0.844365
16.4807	2.86981	2.85976	0.81463	16.282	2.84648	16.3554	2.85243	2.58284	0.844365
19.0159	3.70557	2.24366	0.833783	19.0106	3.70555	18.923	3.74161	2.61382	0.95648
19.087	3.72536	2.37958	0.869575	19.363	3.87122	18.923	3.74161	2.61382	0.95648
21.3333	4.73055	2.1338	1.08434	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891
21.4293	4.75011	2.49316	1.1716	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891
24.0765	5.57368	2.76406	0.611505	24.0787	5.56967	24.1437	5.83295	2.65286	1.14953
24.1851	5.60786	2.99238	0.67909	24.5601	5.92334	24.1437	5.83295	2.65286	1.14953
26.6138	6.95367	1.96636	1.7335	26.6052	6.96102	26.7833	7.01246	2.6632	1.22647
26.67	6.96898	2.38449	1.86783	26.5419	6.90075	26.7833	7.01246	2.6632	1.22647
29.5787	8.09613	3.32249	0.692064	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822
29.5263	8.08659	3.05207	0.62282	29.4716	8.24519	29.4352	8.26299	2.66893	1.28822
31.9504	9.86708	1.95134	2.47272	31.9416	9.88017	32.0955	9.56901	2.67105	1.33358
31.9347	9.85623	2.05441	2.50797	31.7928	9.49891	32.0955	9.56901	2.67105	1.33358
34.608	10.7178	3.08286	-0.146329	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617
34.6927	10.7468	3.19454	-0.10649	35.0599	10.9953	34.7608	10.9139	2.67035	1.3617
37.1503	12.0721	1.92361	2.18373	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209
37.2641	12.1118	2.31277	2.32261	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209
40.3179	13.4771	3.62367	0.812666	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459
40.1862	13.4375	3.08771	0.637564	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
42.7734	14.8211	2.21223	1.82075	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.7963	14.8325	2.47163	1.92381	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3561	16.5547	2.61874	1.59982	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
45.4025	16.5702	2.69464	1.62438	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.1546	17.2944	2.71673	0.144622	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.1508	17.2958	2.79984	0.177246	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
